prim_lang_desc,acct_sts_cd,acct_sts_desc,acct_create_dt,acct_frst_actv_dt,acct_lst_discnt_dt,acct_lst_rcnt_dt,dtv_frst_actv_dt,dtv_actv_ind,blng_pmt_mthd_desc,blng_type_desc,rc1_acct_ind,dtv_lst_discnt_dt,dtv_lst_rcnt_dt,dtv_base_pkg_prd_cd,dtv_prev_bal_amt,dtv_lst_bl_bal_due_amt,dtv_lst_bl_pmt_mthd_cd,dtv_lst_bl_pmt_mthd_desc,contrct_type_cd,lst_cntrct_expr_dt,lst_cntrct_dur_in_mnth,cmbnd_bl_ind
English,D,Disconnect,11/18/2006,11/20/2006,4/30/2019,1/1/1900,11/18/2006,N,Cash Payment,PAPER STMT,Y,4/30/2019,1/1/1900,?,0,0,8,Cash Payment,?,1/1/1900,0,?
English,D,Disconnect,6/20/2006,10/24/2013,5/7/2019,1/1/1900,6/20/2006,N,Cash Payment,PAPER STMT,Y,5/7/2019,1/1/1900,?,537.55,537.55,8,Cash Payment,?,1/1/1900,0,?
English,D,Disconnect,6/22/2006,7/8/2006,4/29/2019,1/1/1900,6/22/2006,N,Cash Payment,PAPER STMT,Y,4/29/2019,1/1/1900,?,0.61,0.61,8,Cash Payment,B,4/29/2019,25,?
English,D,Disconnect,6/8/2006,6/15/2006,6/6/2019,1/1/1900,6/8/2006,N,Cash Payment,EBILL STMT,Y,6/6/2019,1/1/1900,?,0,0,8,Cash Payment,?,1/1/1900,0,?
English,D,Disconnect,3/15/2006,3/16/2006,5/16/2019,1/1/1900,3/15/2006,N,Credit Card Payment,EBILL STMT,Y,5/16/2019,1/1/1900,?,0,0,2,Credit Card Payment,B,5/16/2019,30,?
English,D,Disconnect,1/16/2006,1/20/2006,5/21/2019,1/1/1900,1/16/2006,N,Cash Payment,PAPER STMT,Y,10/7/2018,1/1/1900,?,0,0,8,Cash Payment,?,1/1/1900,0,?
English,D,Disconnect,11/17/2006,12/5/2006,4/21/2019,1/1/1900,11/17/2006,N,Cash Payment,PAPER STMT,Y,9/7/2018,1/1/1900,?,0,0,8,Cash Payment,?,1/1/1900,0,?
English,D,Disconnect,6/1/2006,3/15/2013,4/15/2019,1/1/1900,6/1/2006,N,True Credit Card,EBILL STMT,Y,4/15/2019,1/1/1900,?,0,0,E,True Credit Card,B,4/15/2019,27,?
English,D,Disconnect,3/17/2006,8/18/2011,4/18/2019,1/1/1900,3/17/2006,N,True Credit Card,PAPER STMT,Y,4/18/2019,1/1/1900,?,0,0,E,True Credit Card,?,1/1/1900,0,?
English,D,Disconnect,4/23/2006,4/25/2006,6/14/2019,1/1/1900,4/23/2006,N,Cash Payment,PAPER STMT,Y,12/15/2018,1/1/1900,?,0,0,8,Cash Payment,?,1/1/1900,0,?
English,D,Disconnect,10/25/2006,10/26/2006,5/26/2019,1/1/1900,10/25/2006,N,Cash Payment,EBILL STMT,Y,5/26/2019,1/1/1900,?,0,0,8,Cash Payment,?,1/1/1900,0,?
English,D,Disconnect,10/17/2006,10/24/2006,4/24/2019,1/1/1900,10/17/2006,N,Direct Pay,EBILL STMT,Y,4/24/2019,1/1/1900,?,0,0,6,Direct Pay,B,4/24/2019,17,?
English,D,Disconnect,5/19/2006,5/24/2006,6/14/2019,1/1/1900,5/24/2006,N,Cash Payment,PAPER STMT,Y,6/14/2019,1/1/1900,?,0,0,8,Cash Payment,?,1/1/1900,0,?
English,D,Disconnect,5/16/2006,5/19/2006,6/19/2019,1/1/1900,5/16/2006,N,Cash Payment,PAPER STMT,Y,6/19/2019,1/1/1900,?,7.99,0,8,Cash Payment,?,1/1/1900,0,?
English,D,Disconnect,11/13/2006,11/18/2006,5/16/2019,1/1/1900,11/13/2006,N,Cash Payment,PAPER STMT,Y,5/16/2019,1/1/1900,?,0,0,8,Cash Payment,B,5/16/2019,7,?
English,D,Disconnect,3/16/2006,3/18/2006,5/18/2019,1/1/1900,3/16/2006,N,Cash Payment,PAPER STMT,Y,5/18/2019,1/1/1900,?,0,0,8,Cash Payment,B,5/18/2019,22,?
English,D,Disconnect,8/23/2006,8/27/2006,4/2/2019,1/1/1900,8/23/2006,N,Cash Payment,EBILL STMT,Y,4/2/2019,1/1/1900,?,0,0,8,Cash Payment,?,1/1/1900,0,?
English,D,Disconnect,11/21/2006,11/25/2006,4/30/2019,1/1/1900,11/21/2006,N,Cash Payment,EBILL STMT,Y,9/1/2018,1/1/1900,?,0,0,8,Cash Payment,?,1/1/1900,0,?
English,D,Disconnect,10/19/2006,10/23/2006,6/21/2019,1/1/1900,10/19/2006,N,Cash Payment,EBILL STMT,Y,6/21/2019,1/1/1900,?,169.26,169.26,8,Cash Payment,?,1/1/1900,0,?
English,D,Disconnect,8/25/2006,8/30/2006,6/1/2019,1/1/1900,8/30/2006,N,Cash Payment,PAPER STMT,Y,10/18/2018,1/1/1900,?,0,0,8,Cash Payment,?,1/1/1900,0,?
English,D,Disconnect,11/27/2006,3/8/2011,4/4/2019,1/1/1900,11/27/2006,N,Cash Payment,PAPER STMT,Y,8/21/2018,1/1/1900,?,0,0,8,Cash Payment,?,1/1/1900,0,?
English,D,Disconnect,5/1/2006,5/5/2006,4/1/2019,1/1/1900,5/1/2006,N,Cash Payment,PAPER STMT,Y,4/1/2019,9/5/2018,?,0,0,8,Cash Payment,?,1/1/1900,0,?
English,D,Disconnect,9/23/2006,10/11/2006,6/13/2019,1/1/1900,9/23/2006,N,Cash Payment,EBILL STMT,Y,6/13/2019,1/1/1900,?,0,0,8,Cash Payment,B,6/13/2019,33,?
English,D,Disconnect,10/17/2006,10/23/2006,6/27/2019,1/1/1900,10/23/2006,N,Cash Payment,EBILL STMT,Y,11/6/2018,1/1/1900,?,0,0,8,Cash Payment,?,1/1/1900,0,?
English,D,Disconnect,2/15/2006,2/25/2006,6/3/2019,1/1/1900,2/15/2006,N,Cash Payment,PAPER STMT,Y,9/27/2018,1/1/1900,?,0,0,8,Cash Payment,?,1/1/1900,0,?
English,D,Disconnect,4/11/2006,4/17/2006,6/26/2019,1/1/1900,4/11/2006,N,Cash Payment,PAPER STMT,Y,6/26/2019,1/1/1900,?,0,0,8,Cash Payment,B,6/26/2019,33,?
English,D,Disconnect,1/23/2006,1/26/2006,6/15/2019,1/1/1900,1/23/2006,N,True Credit Card,EBILL STMT,Y,6/15/2019,1/1/1900,?,0,0,E,True Credit Card,B,5/21/2019,28,?
English,D,Disconnect,8/21/2006,8/23/2006,4/14/2019,1/1/1900,8/23/2006,N,Cash Payment,PAPER STMT,Y,8/31/2018,1/1/1900,?,0,0,8,Cash Payment,?,1/1/1900,0,?
English,D,Disconnect,11/13/2006,11/21/2006,5/17/2019,1/1/1900,11/13/2006,N,Cash Payment,PAPER STMT,Y,10/3/2018,1/1/1900,?,0,0,8,Cash Payment,?,1/1/1900,0,?
English,D,Disconnect,2/27/2006,2/28/2006,5/28/2019,1/1/1900,2/27/2006,N,Cash Payment,EBILL STMT,Y,5/28/2019,1/1/1900,?,0,0,8,Cash Payment,?,1/1/1900,0,?
English,D,Disconnect,8/23/2003,8/26/2003,6/30/2019,1/1/1900,11/7/2006,N,Cash Payment,PAPER STMT,Y,11/16/2018,1/1/1900,?,0,0,8,Cash Payment,?,1/1/1900,0,?
English,D,Disconnect,9/9/2006,9/12/2006,5/7/2019,1/1/1900,9/9/2006,N,Cash Payment,PAPER STMT,Y,5/7/2019,1/1/1900,?,0,0,8,Cash Payment,?,1/1/1900,0,?
English,D,Disconnect,2/23/2006,2/28/2006,6/16/2019,1/1/1900,2/23/2006,N,True Credit Card,EBILL STMT,Y,6/16/2019,1/1/1900,?,-68.01,0,E,True Credit Card,?,1/1/1900,0,?
English,D,Disconnect,7/13/2006,7/21/2006,5/2/2019,1/1/1900,7/13/2006,N,Cash Payment,PAPER STMT,Y,9/18/2018,1/1/1900,?,0,0,8,Cash Payment,?,1/1/1900,0,?
English,D,Disconnect,8/21/2006,12/17/2012,6/17/2019,1/1/1900,8/21/2006,N,True Credit Card,EBILL STMT,Y,6/17/2019,1/1/1900,?,0,0,E,True Credit Card,B,6/17/2019,25,?
English,D,Disconnect,5/15/2000,8/12/2000,4/27/2019,1/1/1900,6/23/2006,N,Cash Payment,EBILL STMT,Y,8/23/2018,1/1/1900,?,0,0,8,Cash Payment,?,1/1/1900,0,?
English,D,Disconnect,6/30/2006,7/8/2006,6/18/2019,1/1/1900,6/30/2006,N,Cash Payment,PAPER STMT,Y,11/4/2018,1/1/1900,?,0,0,8,Cash Payment,?,1/1/1900,0,?
English,D,Disconnect,11/17/2006,11/24/2006,5/5/2019,1/1/1900,11/17/2006,N,Cash Payment,EBILL STMT,Y,10/5/2018,1/1/1900,?,0,0,8,Cash Payment,B,10/8/2018,20,?
English,D,Disconnect,11/28/2006,12/4/2006,4/26/2019,1/1/1900,12/4/2006,N,Cash Payment,PAPER STMT,Y,4/26/2019,1/1/1900,?,0,0,8,Cash Payment,?,1/1/1900,0,?
English,D,Disconnect,2/2/2006,2/10/2006,4/21/2019,1/1/1900,2/2/2006,N,Cash Payment,PAPER STMT,Y,9/7/2018,1/1/1900,?,0,0,8,Cash Payment,B,9/7/2018,13,?
English,D,Disconnect,11/6/2006,11/22/2006,6/22/2019,1/1/1900,11/6/2006,N,Cash Payment,PAPER STMT,Y,6/22/2019,1/1/1900,?,0,0,8,Cash Payment,?,1/1/1900,0,?
English,D,Disconnect,3/15/2006,9/19/2007,4/21/2019,1/1/1900,3/15/2006,N,Cash Payment,EBILL STMT,Y,4/21/2019,1/1/1900,?,237.1,0,8,Cash Payment,?,1/1/1900,0,?
English,D,Disconnect,8/28/2006,9/2/2006,6/28/2019,1/1/1900,8/28/2006,N,Cash Payment,EBILL STMT,Y,6/28/2019,1/1/1900,?,274.71,565.97,8,Cash Payment,?,1/1/1900,0,?
English,D,Disconnect,1/26/2006,1/30/2006,6/29/2019,1/1/1900,1/26/2006,N,Cash Payment,EBILL STMT,Y,6/29/2019,1/1/1900,?,172.64,172.64,8,Cash Payment,?,1/1/1900,0,?
English,D,Disconnect,6/20/2006,4/27/2013,5/27/2019,1/1/1900,6/20/2006,N,Cash Payment,PAPER STMT,Y,5/27/2019,1/1/1900,?,0,0,8,Cash Payment,?,1/1/1900,0,?
English,D,Disconnect,6/15/2006,6/18/2006,4/18/2019,1/1/1900,6/15/2006,N,Credit Card Payment,PAPER STMT,Y,4/18/2019,1/1/1900,?,0,0,2,Credit Card Payment,?,1/1/1900,0,?
English,D,Disconnect,6/20/2006,6/21/2006,5/21/2019,1/1/1900,6/20/2006,N,Direct Pay,EBILL STMT,Y,5/21/2019,1/1/1900,?,0,0,6,Direct Pay,?,1/1/1900,0,?
English,D,Disconnect,8/4/2006,8/7/2006,6/16/2019,1/1/1900,8/4/2006,N,True Credit Card,PAPER STMT,Y,6/16/2019,1/1/1900,?,151.3,0,E,True Credit Card,B,6/16/2019,13,?
English,D,Disconnect,10/3/2006,10/28/2006,6/28/2019,1/1/1900,10/3/2006,N,True Credit Card,PAPER STMT,Y,6/28/2019,1/1/1900,?,0,0,E,True Credit Card,?,1/1/1900,0,?
English,D,Disconnect,6/24/2006,6/27/2006,4/9/2019,1/1/1900,6/24/2006,N,Cash Payment,PAPER STMT,Y,8/26/2018,1/1/1900,?,0,0,8,Cash Payment,?,1/1/1900,0,?
English,D,Disconnect,8/14/2006,8/25/2006,5/11/2019,1/1/1900,8/14/2006,N,Direct Pay,EBILL STMT,Y,5/11/2019,1/1/1900,?,0,0,6,Direct Pay,?,1/1/1900,0,?
Spanish,D,Disconnect,6/6/2006,6/7/2006,5/22/2019,1/1/1900,6/6/2006,N,Cash Payment,PAPER STMT,Y,5/22/2019,1/1/1900,?,0,0,8,Cash Payment,B,5/22/2019,26,?
English,D,Disconnect,11/21/2006,11/26/2006,5/16/2019,1/1/1900,11/21/2006,N,Cash Payment,PAPER STMT,Y,10/2/2018,1/1/1900,?,0,0,8,Cash Payment,?,1/1/1900,0,?
English,D,Disconnect,11/7/2006,11/10/2006,6/28/2019,1/1/1900,11/7/2006,N,Cash Payment,PAPER STMT,Y,6/28/2019,1/1/1900,?,0,0,8,Cash Payment,?,1/1/1900,0,?
English,D,Disconnect,11/25/1998,11/25/1998,6/29/2019,1/1/1900,6/26/2006,N,Cash Payment,PAPER STMT,Y,11/15/2018,1/1/1900,?,0,0,8,Cash Payment,?,1/1/1900,0,?
English,D,Disconnect,9/29/2006,9/30/2006,4/4/2019,1/1/1900,9/29/2006,N,Cash Payment,PAPER STMT,Y,4/4/2019,1/1/1900,?,195.8,195.8,8,Cash Payment,B,4/4/2019,24,?
English,D,Disconnect,4/10/2006,4/14/2006,5/22/2019,1/1/1900,4/10/2006,N,Cash Payment,PAPER STMT,Y,10/8/2018,1/1/1900,?,0,0,8,Cash Payment,?,1/1/1900,0,?
English,D,Disconnect,1/13/2006,2/2/2006,5/27/2019,1/1/1900,1/13/2006,N,Credit Card Payment,PAPER STMT,Y,5/27/2019,1/1/1900,?,0,0,2,Credit Card Payment,?,1/1/1900,0,?
English,D,Disconnect,11/18/2006,11/22/2006,6/22/2019,1/1/1900,11/18/2006,N,Cash Payment,EBILL STMT,Y,6/22/2019,1/1/1900,?,153.85,0,8,Cash Payment,?,1/1/1900,0,?
Spanish,D,Disconnect,3/6/2006,3/26/2006,5/26/2019,1/1/1900,3/6/2006,N,Cash Payment,PAPER STMT,Y,5/26/2019,1/1/1900,?,0,0,8,Cash Payment,B,5/26/2019,25,?
English,D,Disconnect,8/24/2006,8/28/2006,4/28/2019,1/1/1900,8/24/2006,N,Cash Payment,PAPER STMT,Y,4/28/2019,1/1/1900,?,0,0,8,Cash Payment,?,1/1/1900,0,?
English,D,Disconnect,8/8/2006,8/8/2006,5/31/2019,1/1/1900,8/8/2006,N,Direct Pay,EBILL STMT,Y,5/31/2019,5/29/2019,?,0,0,6,Direct Pay,B,5/31/2019,0,?
English,D,Disconnect,5/21/2006,5/26/2006,4/7/2019,1/1/1900,5/21/2006,N,Cash Payment,PAPER STMT,Y,4/7/2019,1/1/1900,?,0,0,8,Cash Payment,?,1/1/1900,0,?
English,D,Disconnect,8/13/2006,8/20/2006,5/19/2019,1/1/1900,8/13/2006,N,Cash Payment,EBILL STMT,Y,10/5/2018,1/1/1900,?,0,0,8,Cash Payment,?,1/1/1900,0,?
English,D,Disconnect,5/3/2006,2/5/2008,5/16/2019,1/1/1900,5/3/2006,N,Cash Payment,PAPER STMT,Y,5/16/2019,1/1/1900,?,192.92,192.92,8,Cash Payment,?,1/1/1900,0,?
English,D,Disconnect,12/7/2000,12/13/2000,6/13/2019,1/1/1900,8/29/2006,N,Cash Payment,PAPER STMT,Y,6/13/2019,1/1/1900,?,104.39,104.39,8,Cash Payment,?,1/1/1900,0,?
English,D,Disconnect,1/13/2006,1/21/2006,5/21/2019,1/1/1900,1/13/2006,N,True Credit Card,PAPER STMT,Y,5/21/2019,1/1/1900,?,0,0,E,True Credit Card,?,1/1/1900,0,?
English,D,Disconnect,11/17/2006,11/22/2006,4/11/2019,1/1/1900,11/17/2006,N,Cash Payment,PAPER STMT,Y,4/11/2019,1/1/1900,?,608.73,608.73,8,Cash Payment,?,1/1/1900,0,?
English,D,Disconnect,12/28/2006,12/29/2006,4/14/2019,1/1/1900,12/28/2006,N,Cash Payment,PAPER STMT,Y,9/17/2018,1/1/1900,?,0,0,8,Cash Payment,?,1/1/1900,0,?
English,D,Disconnect,12/28/1997,11/4/1998,6/6/2019,1/1/1900,1/20/2006,N,Cash Payment,PAPER STMT,Y,6/6/2019,1/1/1900,?,80.35,80.35,8,Cash Payment,?,1/1/1900,0,?
English,D,Disconnect,7/7/2006,7/16/2006,5/14/2019,1/1/1900,7/7/2006,N,Cash Payment,PAPER STMT,Y,5/14/2019,1/1/1900,?,494.18,494.18,8,Cash Payment,?,1/1/1900,0,?
English,D,Disconnect,1/11/2006,1/28/2006,6/4/2019,1/1/1900,1/11/2006,N,Cash Payment,EBILL STMT,Y,6/4/2019,1/1/1900,?,24.7,0,8,Cash Payment,?,1/1/1900,0,?
English,D,Disconnect,5/25/2006,5/30/2006,6/29/2019,1/1/1900,5/30/2006,N,Cash Payment,PAPER STMT,Y,6/29/2019,1/1/1900,?,0,0,8,Cash Payment,?,1/1/1900,0,?
English,D,Disconnect,11/11/2006,11/18/2006,6/18/2019,1/1/1900,11/11/2006,N,Cash Payment,PAPER STMT,Y,6/18/2019,1/1/1900,?,82.14,82.14,8,Cash Payment,B,6/18/2019,15,?
English,D,Disconnect,1/16/2006,1/16/2006,4/16/2019,1/1/1900,1/16/2006,N,Cash Payment,PAPER STMT,Y,4/16/2019,1/1/1900,?,0,0,8,Cash Payment,?,1/1/1900,0,?
English,D,Disconnect,9/26/2006,9/28/2006,4/28/2019,1/1/1900,9/26/2006,N,Direct Pay,EBILL STMT,Y,4/28/2019,1/1/1900,?,0,0,6,Direct Pay,?,1/1/1900,0,?
English,D,Disconnect,10/4/2006,10/11/2006,6/11/2019,1/1/1900,10/4/2006,N,Credit Card Payment,EBILL STMT,Y,6/11/2019,1/1/1900,?,0,0,2,Credit Card Payment,B,6/11/2019,4,?
English,D,Disconnect,10/5/2006,10/10/2006,4/19/2019,1/1/1900,10/5/2006,N,Cash Payment,PAPER STMT,Y,9/5/2018,1/1/1900,?,0,0,8,Cash Payment,?,1/1/1900,0,?
English,D,Disconnect,5/13/2006,5/17/2006,5/17/2019,1/1/1900,5/13/2006,N,True Credit Card,EBILL STMT,Y,5/17/2019,1/1/1900,?,0,0,E,True Credit Card,?,1/1/1900,0,?
Spanish,D,Disconnect,3/4/2006,3/4/2009,5/14/2019,1/1/1900,3/4/2006,N,Cash Payment,PAPER STMT,Y,9/30/2018,1/1/1900,?,0,0,8,Cash Payment,?,1/1/1900,0,?
English,D,Disconnect,7/11/2006,11/10/2012,5/3/2019,1/1/1900,7/11/2006,N,Cash Payment,PAPER STMT,Y,9/19/2018,1/1/1900,?,0,0,8,Cash Payment,?,1/1/1900,0,?
English,D,Disconnect,5/25/2006,11/17/2009,5/15/2019,1/1/1900,5/25/2006,N,Cash Payment,PAPER STMT,Y,5/15/2019,1/1/1900,?,0,0,8,Cash Payment,?,1/1/1900,0,?
English,D,Disconnect,11/7/2006,11/9/2006,4/24/2019,1/1/1900,11/7/2006,N,Cash Payment,EBILL STMT,Y,8/23/2018,1/1/1900,?,0,0,8,Cash Payment,B,8/23/2018,15,?
English,D,Disconnect,10/17/2006,10/23/2006,6/15/2019,1/1/1900,10/23/2006,N,Cash Payment,PAPER STMT,Y,6/15/2019,1/1/1900,?,179.07,179.07,8,Cash Payment,?,1/1/1900,0,?
English,A,Active,3/22/2006,4/5/2006,9/28/2006,9/28/2006,4/5/2006,Y,CREDIT CARD,PAPER STMT,N,9/28/2006,9/28/2006,PREMIER,0,0,?,?,?,1/1/1900,0,?
English,A,Active,10/5/2004,3/22/2006,7/18/2006,7/29/2006,3/22/2006,Y,NONE,PAPER STMT,N,7/18/2006,7/29/2006,ENTERTAINMENT,0,0,?,?,?,1/1/1900,0,?
Spanish,A,Active,2/15/2006,2/27/2006,7/15/2006,7/17/2006,2/27/2006,Y,NONE,PAPER STMT,N,7/15/2006,7/17/2006,PREMIER,0,0,?,?,?,1/1/1900,0,?
English,A,Active,2/17/2006,3/6/2006,8/24/2006,9/1/2006,3/6/2006,Y,NONE,PAPER STMT,N,8/24/2006,9/1/2006,TOTAL CHOICE_N/A,0,0,?,?,?,1/1/1900,0,?
English,A,Active,1/6/2006,1/12/2006,7/7/2006,7/22/2006,1/12/2006,Y,EFT,EBILL STMT,N,7/7/2006,7/22/2006,XTRA,0,0,?,?,?,1/1/1900,0,?
English,A,Active,3/1/2006,3/2/2006,8/25/2006,11/17/2006,3/2/2006,Y,NONE,PAPER STMT,N,8/25/2006,11/17/2006,ENTERTAINMENT,0,0,?,?,?,1/1/1900,0,?
English,A,Active,6/22/2006,6/23/2006,9/21/2006,9/23/2006,6/23/2006,Y,CREDIT CARD,EBILL STMT,N,9/21/2006,9/23/2006,CHOICE,0,0,?,?,?,1/1/1900,0,?
English,M,Migrated,1/7/2006,1/15/2006,8/10/2006,8/10/2006,1/15/2006,N,CREDIT CARD,PAPER STMT,N,8/10/2006,8/10/2006,PREMIER,0,0,?,?,?,1/1/1900,0,?
English,M,Migrated,1/25/2006,2/17/2006,9/30/2006,12/11/2007,2/17/2006,N,NONE,PAPER STMT,N,9/30/2006,12/11/2007,CHOICE XTRA CLASSIC_EXP,0,0,?,?,?,1/1/1900,0,?
English,M,Migrated,2/21/2006,2/23/2006,8/22/2006,4/13/2007,2/23/2006,N,CREDIT CARD,EBILL STMT,N,8/22/2006,4/13/2007,ENTERTAINMENT CLASSIC_EXP,0,0,?,?,?,1/1/1900,0,?
English,A,Active,1/25/2006,1/28/2006,8/23/2007,10/17/2007,1/28/2006,Y,CREDIT CARD,PAPER STMT,N,8/23/2007,10/17/2007,SELECT,0,0,?,?,?,1/1/1900,0,?
English,A,Active,2/22/2006,2/24/2006,7/20/2007,8/31/2007,2/24/2006,Y,NONE,PAPER STMT,N,7/20/2007,8/31/2007,ULTIMATE,0,0,?,?,?,1/1/1900,0,?
English,A,Active,1/24/2006,1/31/2006,7/9/2007,9/11/2007,1/31/2006,Y,NONE,PAPER STMT,N,7/9/2007,9/11/2007,CHOICE,0,0,?,?,?,1/1/1900,0,?
English,A,Active,2/27/2006,3/3/2006,7/20/2007,11/12/2007,3/3/2006,Y,NONE,PAPER STMT,N,7/20/2007,11/12/2007,PREMIER,0,0,?,?,?,1/1/1900,0,?
English,A,Active,3/8/2006,3/19/2006,9/14/2007,3/8/2008,3/19/2006,Y,CREDIT CARD,PAPER STMT,N,9/14/2007,3/8/2008,CHOICE XTRA CLASSIC_EXP,0,0,?,?,?,1/1/1900,0,?
English,A,Active,2/10/2006,2/18/2006,7/14/2007,10/26/2007,2/18/2006,Y,CREDIT CARD,PAPER STMT,N,7/14/2007,10/26/2007,CHOICE,0,0,?,?,?,1/1/1900,0,?
English,A,Active,2/25/2006,3/2/2006,7/4/2007,2/21/2008,3/2/2006,Y,NONE,PAPER STMT,N,7/4/2007,2/21/2008,CHOICE,0,0,?,?,?,1/1/1900,0,?
English,A,Active,2/28/2006,3/6/2006,8/15/2007,5/28/2008,3/6/2006,Y,EFT,PAPER STMT,N,8/15/2007,5/28/2008,ENTERTAINMENT,0,0,?,?,?,1/1/1900,0,?
English,A,Active,2/27/2006,3/4/2006,8/4/2007,9/10/2007,3/4/2006,Y,EFT,EBILL STMT,N,8/4/2007,9/10/2007,ENTERTAINMENT,0,0,?,?,?,1/1/1900,0,?
English,M,Migrated,3/2/2006,3/9/2006,7/2/2007,7/25/2007,3/9/2006,N,CREDIT CARD,PAPER STMT,N,7/2/2007,7/25/2007,CHOICE,0,0,?,?,?,1/1/1900,0,?
English,M,Migrated,12/23/2005,1/6/2006,8/29/2007,9/11/2007,1/6/2006,N,NONE,PAPER STMT,N,8/29/2007,9/11/2007,PREFERRED XTRA,0,0,?,?,?,1/1/1900,0,?
English,M,Migrated,1/3/2006,1/31/2006,8/1/2007,8/1/2007,1/31/2006,N,EFT,PAPER STMT,N,8/1/2007,8/1/2007,SELECT,0,0,?,?,?,1/1/1900,0,?
English,M,Migrated,1/9/2006,1/22/2006,8/24/2007,1/22/2008,1/22/2006,N,NONE,PAPER STMT,N,8/24/2007,1/22/2008,SELECT,0,0,?,?,?,1/1/1900,0,?
English,M,Migrated,1/18/2006,1/30/2006,9/25/2007,11/11/2007,1/30/2006,N,CREDIT CARD,PAPER STMT,N,9/25/2007,11/11/2007,CHOICE XTRA CLASSIC_EXP,0,0,?,?,?,1/1/1900,0,?
English,M,Migrated,1/5/2006,1/14/2006,8/28/2007,2/24/2009,1/14/2006,N,NONE,PAPER STMT,N,8/28/2007,2/24/2009,CHOICE,0,0,?,?,?,1/1/1900,0,?
English,M,Migrated,2/14/2006,2/14/2006,7/19/2007,1/23/2008,2/14/2006,N,NONE,PAPER STMT,N,7/19/2007,1/23/2008,SELECT CLASSIC_EXP,0,0,?,?,?,1/1/1900,0,?
English,M,Migrated,1/6/2006,1/9/2006,7/12/2007,8/10/2007,1/9/2006,N,NONE,PAPER STMT,N,7/12/2007,8/10/2007,ENTERTAINMENT,0,0,?,?,?,1/1/1900,0,?
English,A,Active,2/18/2006,2/18/2006,7/14/2008,9/20/2008,2/18/2006,Y,CREDIT CARD,EBILL STMT,N,7/14/2008,9/20/2008,SELECT CLASSIC_EXP,0,0,?,?,?,1/1/1900,0,?
English,A,Active,12/28/2006,12/30/2006,8/26/2008,10/9/2008,12/30/2006,Y,NONE,PAPER STMT,N,8/26/2008,10/9/2008,XTRA,0,0,?,?,?,1/1/1900,0,?
English,A,Active,3/6/2006,3/8/2006,8/31/2008,12/23/2008,3/8/2006,Y,CREDIT CARD,PAPER STMT,N,8/31/2008,12/23/2008,FAMILY,0,0,?,?,?,1/1/1900,0,?
English,M,Migrated,2/10/2006,3/4/2006,7/28/2008,8/7/2008,3/4/2006,N,NONE,PAPER STMT,N,7/28/2008,8/7/2008,CHOICE XTRA CLASSIC_EXP,0,0,?,?,?,1/1/1900,0,?
English,M,Migrated,3/6/2006,3/18/2006,8/2/2008,8/27/2009,3/18/2006,N,CREDIT CARD,EBILL STMT,N,8/2/2008,8/27/2009,SELECT,0,0,?,?,?,1/1/1900,0,?
English,A,Active,2/25/2006,2/28/2006,8/15/2009,8/16/2009,2/28/2006,Y,CREDIT CARD,PAPER STMT,N,8/15/2009,8/16/2009,ENTERTAINMENT CLASSIC_EXP,0,0,?,?,?,1/1/1900,0,?
English,A,Active,12/29/2005,1/6/2006,8/5/2009,5/5/2011,1/6/2006,Y,CREDIT CARD,PAPER STMT,N,8/5/2009,5/5/2011,SELECT,0,0,?,?,?,1/1/1900,0,?
English,A,Active,5/24/2006,5/24/2006,8/24/2009,9/16/2009,5/24/2006,Y,CREDIT CARD,PAPER STMT,N,8/24/2009,9/16/2009,MINIMUM SERVICE,0,0,?,?,?,1/1/1900,0,?
English,A,Active,12/30/2005,1/3/2006,8/8/2009,8/31/2010,1/3/2006,Y,CREDIT CARD,PAPER STMT,N,8/8/2009,8/31/2010,CHOICE,0,0,?,?,?,1/1/1900,0,?
English,A,Active,4/29/2006,5/3/2006,7/27/2009,9/8/2009,5/3/2006,Y,CREDIT CARD,EBILL STMT,N,7/27/2009,9/8/2009,CHOICE XTRA CLASSIC_EXP,0,0,?,?,?,1/1/1900,0,?
English,A,Active,1/30/2006,2/1/2006,9/21/2009,10/28/2009,2/1/2006,Y,CREDIT CARD,PAPER STMT,N,9/21/2009,10/28/2009,CHOICE,0,0,?,?,?,1/1/1900,0,?
English,M,Migrated,2/11/2006,2/27/2006,8/27/2009,7/2/2010,2/27/2006,N,CREDIT CARD,PAPER STMT,N,8/27/2009,7/2/2010,ENTERTAINMENT,0,0,?,?,?,1/1/1900,0,?
English,M,Migrated,1/13/2006,1/26/2006,9/17/2009,12/30/2009,1/26/2006,N,CREDIT CARD,EBILL STMT,N,9/17/2009,12/30/2009,FAMILY,0,0,?,?,?,1/1/1900,0,?
English,M,Migrated,12/18/2006,12/19/2006,7/13/2009,7/23/2010,12/19/2006,N,CREDIT CARD,EBILL STMT,N,7/13/2009,7/23/2010,CHOICE XTRA CLASSIC_EXP,0,0,?,?,?,1/1/1900,0,?
English,M,Migrated,2/28/2006,3/2/2006,8/15/2009,8/17/2009,3/2/2006,N,NONE,PAPER STMT,N,8/15/2009,8/17/2009,CHOICE,0,0,?,?,?,1/1/1900,0,?
English,M,Migrated,2/25/2006,2/27/2006,8/14/2009,10/19/2010,2/27/2006,N,EFT,PAPER STMT,N,8/14/2009,10/19/2010,XTRA,0,0,?,?,?,1/1/1900,0,?
